Account_Owner__c,Amount,Area__c,BigMachines__Line_Items__c,CloseDate,Country__c,CreatedById,CreatedDate,Currency_Rate__c,CurrencyIsoCode,Days_Until_Modified__c,Duration_at_Stage1__c,Duration_at_Stage2__c,Earliest_Delivery_Commence_Date__c,Eligible_for_Fast_Track__c,HasOpportunityLineItem,Id,IsWon,LastModifiedDate,LoB_Services__c,Pricebook2Id,Retail__c,Stage_Change_Date__c,Sub_Area__c,WNC_Region__c
334,541.0,22,1,679,139,7,18325,1.0,30,-343.0,9,0,1010,0,1,13993,0,2864,1,1,0,577,45,0
395,4968.0,22,2,679,139,7,18326,1.0,30,-352.0,10,0,1010,0,1,13994,0,3946,1,1,0,578,45,0
374,,22,0,679,139,7,18326,1.0,30,-352.0,10,0,1080,0,0,13995,0,280,0,2,0,578,45,0
374,174360.0,22,6,679,139,7,18326,1.0,30,-343.0,9,0,1010,0,1,13996,0,3017,1,1,0,577,45,0
374,3517.0,22,1,679,139,7,18327,1.0,30,-343.0,9,0,1010,0,1,13997,0,2863,0,1,0,577,45,0
374,8893.0,22,2,679,139,7,18327,1.0,30,-343.0,9,0,1010,0,1,13998,0,2863,1,1,0,577,45,0
390,4151.0,22,1,679,139,7,18328,1.0,30,-343.0,9,0,1010,0,1,13917,0,4466,1,1,0,577,45,0
390,12800.0,22,3,679,139,7,18328,1.0,30,-343.0,9,0,1010,0,1,13918,0,3873,1,1,0,577,45,0
334,395.0,22,1,679,139,7,18328,1.0,30,-343.0,9,0,1010,0,1,13919,0,2886,1,1,0,577,45,0
374,3000.0,22,1,681,139,529,18329,1.0,30,-351.0,0,1,94,0,1,13987,0,3640,0,1,0,568,45,0
475,724.0,22,1,679,139,7,18330,1.0,30,-352.0,10,0,1010,0,1,14001,0,2860,0,1,0,578,45,0
0,,22,0,679,139,7,18330,1.0,30,-352.0,10,0,1080,0,0,14002,0,499,0,2,0,578,45,0
0,59818.0,22,5,679,139,7,18330,1.0,30,-343.0,9,0,1010,0,1,14003,0,2865,1,1,0,577,45,0
374,10927.0,22,2,679,139,7,18331,1.0,30,-343.0,9,0,1010,0,1,14004,0,2749,1,1,0,577,45,0
387,27014.0,22,2,679,139,7,18331,1.0,30,-343.0,9,0,1010,0,1,14005,0,2749,1,1,0,577,45,0
387,,22,0,679,139,7,18332,1.0,30,-352.0,10,0,1080,0,0,14006,0,2514,0,2,0,578,45,0
387,31539.0,22,3,679,139,7,18332,1.0,30,-352.0,10,0,1010,0,1,14007,0,2766,1,1,0,578,45,0
349,3000.0,22,1,679,139,7,18332,1.0,30,-343.0,9,0,1010,0,1,14008,0,2766,1,1,0,577,45,0
349,1428.0,22,1,679,139,7,18333,1.0,30,-343.0,9,0,1010,0,1,14009,0,2871,1,1,0,577,45,0
334,35025.0,22,2,679,139,7,18333,1.0,30,-343.0,9,0,1010,0,1,14010,0,2905,1,1,0,577,45,0
224,195972.0,22,3,679,139,7,18333,1.0,30,-352.0,0,0,1010,0,1,14011,0,3884,1,1,0,567,45,0
395,1500.0,22,1,679,139,7,18334,1.0,30,-352.0,0,0,1010,0,1,14012,0,2880,1,1,0,567,45,0
295,480.0,22,1,679,139,7,18334,1.0,30,-352.0,0,0,1010,0,1,14013,0,2880,1,1,0,567,45,0
395,52024.0,22,4,679,139,7,18335,1.0,30,-343.0,9,0,1010,0,1,13794,0,3334,1,1,0,577,45,0
347,26400.0,22,2,679,139,7,18335,1.0,30,-343.0,9,0,1010,0,1,13795,0,4436,1,1,0,577,45,0
337,5300.0,22,1,679,139,7,18335,1.0,30,-352.0,10,0,1010,0,1,13796,0,4428,1,1,0,578,45,0
362,1500.0,22,1,679,139,7,18336,1.0,30,-352.0,0,0,1010,0,1,14014,0,2771,1,1,0,567,45,0
295,2183.0,22,1,679,139,7,18336,1.0,30,-352.0,0,0,1010,0,1,14015,0,3914,1,1,0,567,45,0
378,3209.0,22,3,679,139,7,18336,1.0,30,-352.0,0,0,1010,0,1,14016,0,4184,1,1,0,567,45,0
12,86485.0,22,4,679,139,7,18337,1.0,30,-352.0,0,0,1010,0,1,14017,0,4370,1,1,0,567,45,0
344,24072.0,22,3,679,139,7,18337,1.0,30,-352.0,0,0,1010,0,1,14018,0,2739,1,1,0,567,45,0
374,7000.0,22,1,679,139,7,18338,1.0,30,-343.0,9,0,1010,0,1,14021,0,3961,1,1,0,577,45,0
0,626.0,22,1,679,139,7,18338,1.0,30,-343.0,9,0,1010,0,1,14022,0,2748,1,1,0,577,45,0
362,10614.0,22,4,679,139,7,18338,1.0,30,-343.0,9,0,1010,0,1,14023,0,2758,1,1,0,577,45,0
374,8000.0,22,1,679,139,7,18339,1.0,30,-352.0,10,0,1010,0,1,14024,0,3327,1,1,0,578,45,0
395,,22,0,679,139,7,18339,1.0,30,-352.0,10,0,1080,0,0,14025,0,539,0,2,0,578,45,0
395,8741.0,22,4,679,139,7,18339,1.0,30,-343.0,9,0,1010,0,1,14026,0,2860,1,1,0,577,45,0
475,22648.0,22,4,679,139,7,18340,1.0,30,-343.0,9,0,1010,0,1,14027,0,2748,1,1,0,577,45,0
359,,22,0,679,139,7,18340,1.0,30,-352.0,10,0,1080,0,0,14028,0,562,0,2,0,578,45,0
359,96145.0,22,2,679,139,7,18340,1.0,30,-352.0,10,0,1010,0,1,14029,0,2748,1,1,0,578,45,0
361,6000.0,22,1,679,139,7,18341,1.0,30,-343.0,9,0,1010,0,1,14030,0,4478,1,1,0,577,45,0
322,26937.0,22,3,679,139,7,18341,1.0,30,-352.0,10,0,1010,0,1,14031,0,2902,1,1,0,578,45,0
342,,22,0,679,139,7,18342,1.0,30,-352.0,10,0,1080,0,0,14032,0,4274,0,2,0,578,45,0
342,308147.0,22,6,679,139,7,18342,1.0,30,-343.0,9,0,1010,0,1,14033,0,4274,1,1,0,577,45,0
378,7291.0,22,4,679,139,7,18342,1.0,30,-343.0,9,0,1010,0,1,14034,0,2745,1,1,0,577,45,0
378,6505.0,22,3,679,139,7,18343,1.0,30,-343.0,9,0,1010,0,1,14035,0,4528,1,1,0,577,45,0
334,345.0,22,1,679,139,7,18343,1.0,30,-343.0,9,0,1010,0,1,14036,0,3285,1,1,0,577,45,0
234,19898.0,22,2,679,139,7,18343,1.0,30,-343.0,9,0,1010,0,1,14037,0,3704,1,1,0,577,45,0
383,7236.0,22,2,679,139,7,18344,1.0,30,-343.0,9,0,1010,0,1,14038,0,2737,1,1,0,577,45,0
334,2358.0,22,1,679,139,7,18344,1.0,30,-343.0,9,0,1010,0,1,14039,0,2737,1,1,0,577,45,0
336,,22,0,679,139,7,18345,1.0,30,-352.0,10,0,1080,0,0,14040,0,633,0,2,0,578,45,0
336,1218016.0,22,6,679,139,7,18345,1.0,30,-352.0,10,0,1010,0,1,14041,0,2901,1,1,0,578,45,0
385,2757.0,22,1,679,139,7,18345,1.0,30,-343.0,9,0,1010,0,1,14042,0,4358,1,1,0,577,45,0
395,1500.0,22,1,679,139,7,18346,1.0,30,-343.0,9,0,1010,0,1,14044,0,3959,1,1,0,577,45,0
336,,22,0,679,139,7,18346,1.0,30,-352.0,10,0,1080,0,0,14045,0,296,0,2,0,578,45,0
336,6277.0,22,4,679,139,7,18346,1.0,30,-352.0,10,0,1010,0,1,14046,0,2744,1,1,0,578,45,0
336,,22,0,679,139,7,18347,1.0,30,-343.0,9,0,1080,0,0,14047,0,296,0,2,0,577,45,0
336,,22,0,679,139,7,18347,1.0,30,-343.0,9,0,1080,0,0,14048,0,296,0,2,0,577,45,0
336,,22,0,679,139,7,18348,1.0,30,-352.0,10,0,1080,0,0,14049,0,296,0,2,0,578,45,0
336,,22,0,679,139,7,18348,1.0,30,-352.0,10,0,1080,0,0,14050,0,296,0,2,0,578,45,0
336,152547.0,22,7,679,139,7,18348,1.0,30,-352.0,10,0,1010,0,1,14051,0,2737,1,1,0,578,45,0
336,,22,0,679,139,7,18349,1.0,30,-352.0,10,0,1080,0,0,14054,0,296,0,2,0,578,45,0
336,2772103.0,22,3,679,139,7,18349,1.0,30,-352.0,10,0,1010,0,1,14055,0,2867,1,1,0,578,45,0
295,1319.0,22,1,679,139,7,18349,1.0,30,-352.0,10,0,1010,0,1,14056,0,2867,1,1,0,578,45,0
322,,22,0,679,139,7,18350,1.0,30,-352.0,10,0,1080,0,0,14057,0,2494,0,2,0,578,45,0
334,1050.0,22,1,679,139,7,18350,1.0,30,-343.0,9,0,1010,0,1,14058,0,4271,1,1,0,577,45,0
341,13713.0,22,2,679,139,7,18350,1.0,30,-343.0,9,0,1010,0,1,14059,0,4459,1,1,0,577,45,0
334,6127.0,22,1,679,139,7,18351,1.0,30,-343.0,9,0,1010,0,1,14060,0,4195,1,1,0,577,45,0
344,109425.0,22,3,679,139,7,18351,1.0,30,-343.0,9,0,1010,0,1,14061,0,2741,1,1,0,577,45,0
344,6832.0,22,3,679,139,7,18352,1.0,30,-343.0,9,0,1010,0,1,14062,0,2515,1,1,0,577,45,0
345,36672.0,22,3,679,139,7,18352,1.0,30,-343.0,9,0,1010,0,1,14063,0,2515,1,1,0,577,45,0
295,1500.0,22,1,679,139,7,18352,1.0,30,-343.0,9,0,1010,0,1,14064,0,3260,1,1,0,577,45,0
334,1278.0,22,2,679,139,7,18353,1.0,30,-343.0,9,0,1010,0,1,14067,0,3996,1,1,0,577,45,0
475,52367.0,22,3,679,139,7,18353,1.0,30,-343.0,9,0,1010,0,1,14068,0,2885,1,1,0,577,45,0
322,1421.0,22,2,679,139,7,18353,1.0,30,-343.0,9,0,1010,0,1,14069,0,2885,1,1,0,577,45,0
334,914.0,22,1,679,139,7,18354,1.0,30,-343.0,9,0,1010,0,1,14070,0,2863,1,1,0,577,45,0
334,756.0,22,1,679,139,7,18354,1.0,30,-343.0,9,0,1010,0,1,14071,0,2863,1,1,0,577,45,0
374,,22,0,679,139,7,18355,1.0,30,-352.0,10,0,1080,0,0,14072,0,178,0,2,0,578,45,0
374,129503.0,22,4,679,139,7,18355,1.0,30,-352.0,10,0,1010,0,1,14073,0,2748,1,1,0,578,45,0
246,2700.0,22,2,679,139,7,18355,1.0,30,-343.0,9,0,1010,0,1,14074,0,2748,1,1,0,577,45,0
339,2000.0,22,1,679,139,7,18356,1.0,30,-343.0,9,0,1010,0,1,14075,0,2760,1,1,0,577,45,0
322,717.0,22,1,679,139,7,18356,1.0,30,-343.0,9,0,1010,0,1,14076,0,2760,1,1,0,577,45,0
376,150509.0,22,5,679,139,7,18356,1.0,30,-343.0,9,0,1010,0,1,14077,0,2762,1,1,0,577,45,0
376,1500.0,22,1,679,139,7,18357,1.0,30,-343.0,9,0,1010,0,1,14080,0,2737,1,1,0,577,45,0
321,795.0,22,2,679,139,7,18357,1.0,30,-343.0,9,0,1010,0,1,14081,0,2737,1,1,0,577,45,0
83,3553.8,17,1,681,25,288,18358,1.368459,2,-351.0,0,0,163,1,1,14043,1,2493,1,0,1,568,9,0
344,5246.0,22,1,679,139,7,18359,1.0,30,-343.0,9,0,1010,0,1,14082,0,2900,1,1,0,577,45,0
385,,22,0,679,139,7,18359,1.0,30,-352.0,10,0,1080,0,0,14083,0,896,0,2,0,578,45,0
385,17503.0,22,4,679,139,7,18359,1.0,30,-352.0,10,0,1010,0,1,14084,0,2900,1,1,0,578,45,0
385,,22,0,679,139,7,18360,1.0,30,-352.0,10,0,1080,0,0,14078,0,896,0,2,0,578,45,0
385,124336.0,22,3,679,139,7,18360,1.0,30,-352.0,10,0,1010,0,1,14079,0,2762,1,1,0,578,45,0
333,4500.0,22,2,679,139,7,18360,1.0,30,-352.0,10,0,1010,0,1,14085,0,2762,1,1,0,578,45,0
374,,22,0,679,139,7,18361,1.0,30,-352.0,10,0,1080,0,0,14086,0,1998,0,2,0,578,45,0
374,18684.0,22,3,679,139,7,18361,1.0,30,-343.0,9,0,1010,0,1,14087,0,2770,1,1,0,577,45,0
378,4316.0,22,3,679,139,7,18362,1.0,30,-352.0,10,0,1010,0,1,14088,0,2879,1,1,0,578,45,0
346,,22,0,679,139,7,18362,1.0,30,-352.0,10,0,1080,0,0,14089,0,234,0,2,0,578,45,0
346,5970.0,22,3,679,139,7,18362,1.0,30,-343.0,9,0,1010,0,1,14090,0,2879,1,1,0,577,45,0
368,5500.0,22,1,679,139,7,18363,1.0,30,-343.0,9,0,1010,0,1,14091,0,2738,1,1,0,577,45,0
344,,22,0,679,139,7,18363,1.0,30,-352.0,10,0,1080,0,0,14092,0,824,0,2,0,578,45,0
344,17015.0,22,3,679,139,7,18363,1.0,30,-352.0,10,0,1010,0,1,14093,0,2738,1,1,0,578,45,0
378,22404.0,22,3,679,139,7,18364,1.0,30,-343.0,9,0,1010,0,1,14094,0,2896,1,1,0,577,45,0
378,580.0,22,1,679,139,7,18364,1.0,30,-343.0,9,0,1010,0,1,14095,0,2896,1,1,0,577,45,0
368,48032.0,22,1,679,139,7,18364,1.0,30,-343.0,9,0,1010,0,1,14096,0,3755,1,1,0,577,45,0
359,,22,0,679,139,7,18365,1.0,30,-352.0,10,0,1080,0,0,14097,0,2501,0,2,0,578,45,0
359,26847.0,22,3,679,139,7,18365,1.0,30,-352.0,10,0,1010,0,1,14098,0,2520,1,1,0,578,45,0
351,,22,0,679,139,7,18366,1.0,30,-352.0,10,0,1080,0,0,14101,0,4184,0,2,0,578,45,0
351,138377.0,22,5,679,139,7,18366,1.0,30,-352.0,10,0,1010,0,1,14102,0,4184,1,1,0,578,45,0
385,1124866.0,22,3,679,139,7,18366,1.0,30,-343.0,9,0,1010,0,1,14103,0,2750,1,1,0,577,45,0
385,,22,0,679,139,7,18367,1.0,30,-352.0,10,0,1080,0,0,14106,0,176,0,2,0,578,45,0
385,,22,0,679,139,7,18367,1.0,30,-352.0,10,0,1080,0,0,14107,0,176,0,2,0,578,45,0
385,435897.0,22,6,679,139,7,18367,1.0,30,-352.0,10,0,1010,0,1,14108,0,2879,1,1,0,578,45,0
385,175885.0,22,1,679,139,7,18368,1.0,30,-343.0,9,0,1010,0,1,14109,0,176,1,1,0,577,45,0
8,27000.0,22,1,679,139,7,18368,1.0,30,-352.0,0,0,1010,0,1,14110,0,755,1,1,0,567,45,0
8,24789.0,22,3,679,139,7,18369,1.0,30,-352.0,0,0,1010,0,1,14112,0,2869,1,1,0,567,45,0
377,30984.0,22,2,679,139,7,18369,1.0,30,-352.0,0,0,1010,0,1,14113,0,2869,1,1,0,567,45,0
361,42900.0,22,2,679,139,7,18369,1.0,30,-352.0,0,0,1010,0,1,14114,0,4519,1,1,0,567,45,0
395,5432.0,22,2,679,139,7,18370,1.0,30,-352.0,0,0,1010,0,1,14115,0,4196,1,1,0,567,45,0
368,8500.0,22,1,679,139,7,18370,1.0,30,-352.0,0,0,1010,0,1,14116,0,4368,1,1,0,567,45,0
390,24517.0,22,2,679,139,7,18370,1.0,30,-352.0,0,0,1010,0,1,14117,0,3996,1,1,0,567,45,0
378,1000.0,22,1,679,139,7,18371,1.0,30,-352.0,0,0,1010,0,1,14118,0,3017,1,1,0,567,45,0
390,5202.0,22,2,679,139,7,18371,1.0,30,-352.0,0,0,1010,0,1,14119,0,3939,1,1,0,567,45,0
383,,22,0,679,139,7,18372,1.0,30,-352.0,10,0,1080,0,0,14120,0,547,0,2,0,578,45,0
383,177296.0,22,7,679,139,7,18372,1.0,30,-352.0,10,0,1010,0,1,14121,0,2865,1,1,0,578,45,0
341,108907.0,22,2,679,139,7,18372,1.0,30,-343.0,9,0,1010,0,1,14122,0,2865,1,1,0,577,45,0
341,,22,0,679,139,7,18373,1.0,30,-352.0,10,0,1080,0,0,14125,0,477,0,2,0,578,45,0
341,,22,0,679,139,7,18373,1.0,30,-352.0,10,0,1080,0,0,14126,0,477,0,2,0,578,45,0
341,479816.0,22,9,679,139,7,18373,1.0,30,-352.0,10,0,1010,0,1,14127,0,2870,1,1,0,578,45,0
341,29284.0,22,3,679,139,7,18374,1.0,30,-343.0,9,0,1010,0,1,14128,0,2883,1,1,0,577,45,0
374,4100.0,22,1,679,139,7,18374,1.0,30,-343.0,9,0,1010,0,1,14129,0,3327,1,1,0,577,45,0
337,32760.0,22,3,679,139,7,18374,1.0,30,-352.0,10,0,1010,0,1,14130,0,4520,1,1,0,578,45,0
337,227187.0,22,6,679,139,7,18375,1.0,30,-352.0,10,0,1010,0,1,14133,0,4520,1,1,0,578,45,0
395,42163.0,22,3,679,139,7,18375,1.0,30,-343.0,9,0,1010,0,1,14134,0,3936,1,1,0,577,45,0
321,14391.0,22,3,679,139,7,18376,1.0,30,-343.0,9,0,1010,0,1,14135,0,3255,1,1,0,577,45,0
475,21504.0,22,2,679,139,7,18376,1.0,30,-343.0,9,0,1010,0,1,14136,0,3918,1,1,0,577,45,0
383,19427.0,22,3,679,139,7,18376,1.0,30,-343.0,9,0,1010,0,1,14137,0,4259,1,1,0,577,45,0
320,500.0,22,1,679,139,7,18377,1.0,30,-352.0,0,0,1010,0,1,14019,0,2807,1,1,0,567,45,0
320,1000.0,22,1,679,139,7,18377,1.0,30,-352.0,0,0,1010,0,1,14020,0,4462,1,1,0,567,45,0
344,4346.0,22,2,679,139,7,18377,1.0,30,-343.0,9,0,1010,0,1,14138,0,4447,1,1,0,577,45,0
380,3375.0,22,1,679,139,7,18378,1.0,30,-343.0,9,0,1010,0,1,14139,0,4458,1,1,0,577,45,0
365,4581.0,22,1,679,139,7,18378,1.0,30,-343.0,9,0,1010,0,1,14140,0,3631,1,1,0,577,45,0
334,13283.0,22,1,679,139,7,18379,1.0,30,-352.0,10,0,1010,0,1,14141,0,4289,1,1,0,578,45,0
337,,22,0,679,139,7,18379,1.0,30,-352.0,10,0,1080,0,0,14142,0,3938,0,2,0,578,45,0
337,143454.0,22,6,679,139,7,18379,1.0,30,-343.0,9,0,1010,0,1,14143,0,3938,1,1,0,577,45,0
334,23290.0,22,3,679,139,7,18380,1.0,30,-343.0,9,0,1010,0,1,14146,0,2878,1,1,0,577,45,0
337,9114.0,22,3,679,139,7,18380,1.0,30,-343.0,9,0,1010,0,1,14144,0,3938,1,1,0,577,45,0
334,2304.0,22,1,679,139,7,18380,1.0,30,-343.0,9,0,1010,0,1,14145,0,2878,1,1,0,577,45,0
384,6000.0,22,1,679,139,7,18381,1.0,30,-343.0,9,0,1010,0,1,13820,0,2896,1,1,0,577,45,0
378,351.0,22,1,679,139,7,18381,1.0,30,-343.0,9,0,1010,0,1,13821,0,3600,0,1,0,577,45,0
334,2122.0,22,1,679,139,7,18382,1.0,30,-343.0,9,0,1010,0,1,14147,0,2861,1,1,0,577,45,0
374,11401.0,22,4,679,139,7,18382,1.0,30,-343.0,9,0,1010,0,1,14148,0,2861,1,1,0,577,45,0
344,26982.0,22,2,679,139,7,18382,1.0,30,-343.0,9,0,1010,0,1,14149,0,2861,1,1,0,577,45,0
344,82817.0,22,3,679,139,7,18383,1.0,30,-343.0,9,0,1010,0,1,14150,0,2515,1,1,0,577,45,0
344,27130.0,22,3,679,139,7,18383,1.0,30,-343.0,9,0,1010,0,1,14151,0,3238,1,1,0,577,45,0
8,19870.0,22,3,679,139,7,18383,1.0,30,-343.0,9,0,1010,0,1,14152,0,2515,1,1,0,577,45,0
8,5949.0,22,1,679,139,7,18384,1.0,30,-343.0,9,0,1010,0,1,14153,0,2740,0,1,0,577,45,0
325,2545.0,22,2,679,139,7,18384,1.0,30,-343.0,9,0,1010,0,1,14154,0,2740,1,1,0,577,45,0
374,27566.0,22,2,679,139,7,18384,1.0,30,-343.0,9,0,1010,0,1,14155,0,2740,1,1,0,577,45,0
395,6924.0,22,3,679,139,7,18385,1.0,30,-343.0,9,0,1010,0,1,14156,0,3791,1,1,0,577,45,0
322,362.0,22,1,679,139,7,18385,1.0,30,-343.0,9,0,1010,0,1,14157,0,2976,0,1,0,577,45,0
395,7912.0,22,4,679,139,7,18386,1.0,30,-343.0,9,0,1010,0,1,14158,0,2900,1,1,0,577,45,0
322,10576.0,22,1,679,139,7,18386,1.0,30,-343.0,9,0,1010,0,1,14159,0,3709,1,1,0,577,45,0
475,557.0,22,1,679,139,7,18386,1.0,30,-352.0,10,0,1010,0,1,14160,0,3714,0,1,0,578,45,0
379,,22,0,679,139,7,18387,1.0,30,-352.0,10,0,1080,0,0,14161,0,3429,0,2,0,578,45,0
379,65548.0,22,2,679,139,7,18387,1.0,30,-343.0,9,0,1010,0,1,14162,0,3429,1,1,0,577,45,0
337,351.0,22,1,679,139,7,18387,1.0,30,-352.0,0,0,1010,0,1,14163,0,2871,0,1,0,567,45,0
378,800.0,22,2,679,139,7,18388,1.0,30,-352.0,0,0,1010,0,1,14164,0,2869,1,1,0,567,45,0
344,34994.0,22,3,679,139,7,18388,1.0,30,-352.0,0,0,1010,0,1,14165,0,4500,1,1,0,567,45,0
344,13734.0,22,3,679,139,7,18389,1.0,30,-352.0,0,0,1010,0,1,14166,0,4500,1,1,0,567,45,0
334,119.0,22,1,679,139,7,18389,1.0,30,-352.0,0,0,1010,0,1,14167,0,3837,1,1,0,567,45,0
341,29515.0,22,2,679,139,7,18389,1.0,30,-352.0,0,0,1010,0,1,14168,0,795,1,1,0,567,45,0
378,3288.0,22,2,679,139,7,18390,1.0,30,-352.0,0,0,1010,0,1,14169,0,4467,1,1,0,567,45,0
384,4070.0,22,2,679,139,7,18390,1.0,30,-352.0,0,0,1010,0,1,14170,0,3617,1,1,0,567,45,0
441,778.0,22,1,679,139,7,18390,1.0,30,-352.0,0,0,1010,0,1,14171,0,2882,1,1,0,567,45,0
441,5853.0,22,2,679,139,7,18391,1.0,30,-352.0,0,0,1010,0,1,14172,0,2883,1,1,0,567,45,0
390,15425.0,22,2,679,139,7,18391,1.0,30,-352.0,0,0,1010,0,1,14173,0,4195,1,1,0,567,45,0
334,605.0,22,1,679,139,7,18392,1.0,30,-343.0,9,0,1010,0,1,14174,0,3294,1,1,0,577,45,0
347,20400.0,22,2,679,139,7,18392,1.0,30,-343.0,9,0,1010,0,1,14175,0,4151,1,1,0,577,45,0
332,618715.0,22,2,679,139,7,18392,1.0,30,-352.0,10,0,1010,0,1,14176,0,2862,1,1,0,578,45,0
332,,22,0,679,139,7,18393,1.0,30,-343.0,9,0,1080,0,0,14179,0,374,0,2,0,577,45,0
332,,22,0,679,139,7,18393,1.0,30,-352.0,10,0,1080,0,0,14180,0,374,0,2,0,578,45,0
332,2374092.0,22,5,679,139,7,18393,1.0,30,-352.0,10,0,1010,0,1,14181,0,2899,1,1,0,578,45,0
332,,22,0,679,139,7,18394,1.0,30,-343.0,9,0,1080,0,0,14182,0,374,0,2,0,577,45,0
332,,22,0,679,139,7,18394,1.0,30,-343.0,9,0,1080,0,0,14183,0,374,0,2,0,577,45,0
332,580942.0,22,5,679,139,7,18394,1.0,30,-352.0,10,0,1010,0,1,14184,0,2892,1,1,0,578,45,0
332,,22,0,679,139,7,18395,1.0,30,-352.0,10,0,1080,0,0,14185,0,374,0,2,0,578,45,0
332,1257244.0,22,4,679,139,7,18395,1.0,30,-352.0,10,0,1010,0,1,14186,0,2904,1,1,0,578,45,0
332,,22,0,679,139,7,18396,1.0,30,-343.0,9,0,1080,0,0,14187,0,374,0,2,0,577,45,0
332,,22,0,679,139,7,18396,1.0,30,-343.0,9,0,1080,0,0,14188,0,374,0,2,0,577,45,0
332,2635108.0,22,6,679,139,7,18396,1.0,30,-343.0,9,0,1010,0,1,14189,0,2899,1,1,0,577,45,0
395,598.0,22,1,679,139,7,18397,1.0,30,-343.0,9,0,1010,0,1,14190,0,2867,1,1,0,577,45,0
377,300580.0,22,1,679,139,7,18397,1.0,30,-343.0,9,0,1010,0,1,14191,0,3297,1,1,0,577,45,0
361,629021.0,22,3,679,139,7,18397,1.0,30,-343.0,9,0,1010,0,1,14192,0,2867,1,1,0,577,45,0
361,42350.0,22,1,679,139,7,18398,1.0,30,-343.0,9,0,1010,0,1,14193,0,2872,1,1,0,577,45,0
475,404.0,22,1,679,139,7,18398,1.0,30,-343.0,9,0,1010,0,1,14194,0,2872,1,1,0,577,45,0
334,541.0,22,1,679,139,7,18399,1.0,30,-352.0,0,0,1010,0,1,14195,0,2974,1,1,0,567,45,0
356,7475.0,22,1,679,139,7,18399,1.0,30,-352.0,0,0,1010,0,1,14196,0,2873,0,1,0,567,45,0
334,738.0,22,1,679,139,7,18399,1.0,30,-352.0,0,0,1010,0,1,14197,0,2873,1,1,0,567,45,0
225,44723.0,22,4,679,139,7,18400,1.0,30,-352.0,0,0,1010,0,1,14198,0,3996,1,1,0,567,45,0
334,314.0,22,1,679,139,7,18400,1.0,30,-352.0,0,0,1010,0,1,14199,0,2754,1,1,0,567,45,0
475,17516.0,22,2,679,139,7,18400,1.0,30,-352.0,0,0,1010,0,1,14200,0,2758,1,1,0,567,45,0
475,5048.0,22,2,679,139,7,18401,1.0,30,-352.0,0,0,1010,0,1,14202,0,2519,1,1,0,567,45,0
358,26818.0,22,3,679,139,7,18401,1.0,30,-352.0,0,0,1010,0,1,14203,0,2519,1,1,0,567,45,0
374,995.0,22,2,679,139,7,18402,1.0,30,-352.0,0,0,1010,0,1,14204,0,2515,1,1,0,567,45,0
378,14337.0,22,3,679,139,7,18402,1.0,30,-352.0,0,0,1010,0,1,14205,0,4502,1,1,0,567,45,0
321,4686.0,22,2,679,139,7,18402,1.0,30,-352.0,0,0,1010,0,1,14206,0,2515,1,1,0,567,45,0
295,13421.0,22,3,679,139,7,18403,1.0,30,-343.0,9,0,1010,0,1,14207,0,3693,1,1,0,577,45,0
295,17085.0,22,3,679,139,7,18403,1.0,30,-343.0,9,0,1010,0,1,14208,0,2810,1,1,0,577,45,0
377,505691.0,22,3,679,139,7,18403,1.0,30,-343.0,9,0,1010,0,1,14209,0,2759,1,1,0,577,45,0
377,78750.0,22,1,679,139,7,18404,1.0,30,-343.0,9,0,1010,0,1,14065,0,2515,1,1,0,577,45,0
334,1275.0,22,1,679,139,7,18404,1.0,30,-343.0,9,0,1010,0,1,14066,0,2908,1,1,0,577,45,0
380,66753.0,22,3,679,139,7,18404,1.0,30,-343.0,9,0,1010,0,1,14210,0,2810,1,1,0,577,45,0
334,442.0,22,1,679,139,7,18405,1.0,30,-343.0,9,0,1010,0,1,14211,0,3274,1,1,0,577,45,0
324,12689.0,22,2,679,139,7,18405,1.0,30,-343.0,9,0,1010,0,1,14212,0,2865,1,1,0,577,45,0
358,38020.0,22,3,679,139,7,18406,1.0,30,-343.0,9,0,1010,0,1,14104,0,2760,1,1,0,577,45,0
378,8552.0,22,4,679,139,7,18406,1.0,30,-352.0,10,0,1010,0,1,14105,0,2760,1,1,0,578,45,0
344,1000.0,22,1,679,139,7,18406,1.0,30,-352.0,10,0,1010,0,1,14213,0,2766,1,1,0,578,45,0
287,,22,0,679,139,7,18407,1.0,30,-352.0,10,0,1080,0,0,14214,0,3910,0,2,0,578,45,0
287,,22,0,679,139,7,18407,1.0,30,-352.0,10,0,1080,0,0,14215,0,3910,0,2,0,578,45,0
287,383755.0,22,6,679,139,7,18407,1.0,30,-352.0,10,0,1010,0,1,14216,0,3910,1,1,0,578,45,0
287,,22,0,679,139,7,18408,1.0,30,-343.0,9,0,1080,0,0,14217,0,3910,0,2,0,577,45,0
287,245637.0,22,6,679,139,7,18408,1.0,30,-352.0,10,0,1010,0,1,14218,0,3910,1,1,0,578,45,0
287,,22,0,679,139,7,18409,1.0,30,-352.0,10,0,1080,0,0,14219,0,3910,0,2,0,578,45,0
287,,22,0,679,139,7,18409,1.0,30,-352.0,10,0,1080,0,0,14220,0,3910,0,2,0,578,45,0
287,521509.0,22,6,679,139,7,18409,1.0,30,-352.0,10,0,1010,0,1,14221,0,3910,1,1,0,578,45,0
287,,22,0,679,139,7,18410,1.0,30,-343.0,9,0,1080,0,0,14222,0,3910,0,2,0,577,45,0
